doc_title,id,is_gold,label,reliability,type
Lingnan Fine Arts Museum,sent_7ab71c12054e,True,"The Lingnan Fine Arts Museum () of the Academia Sinica is a museum in Nangang District, Taipei, Taiwan.",0.8,Sentence
Vitor Belfort,sent_7b93a5e0d092,True,"Vitor Vieira Belfort (] ; born April 1, 1977) is a Brazilian mixed martial artist currently competing in the Middleweight division of the Ultimate Fighting Championship.",0.8,Sentence
Rejang script,sent_7bdb0e728cbd,False, The script was in use prior to the introduction of Islam to the Rejang area; the earliest attested document appears to date from the mid-18th century CE.,0.8,Sentence
The Fate of the Furious (score),sent_7c041380ce9c,False,The Fate of the Furious: Original Motion Picture Score is the original film score album of the 2017 action film of the same name.,0.8,Sentence
Taipei,sent_7c2249dfa6eb,False," Sitting at the northern tip of the island, Taipei City is an enclave of the municipality of New Taipei City.",0.8,Sentence
Mitre Department,sent_7c3550a60965,False, The capital city of the department is Villa Unión.,0.8,Sentence
Kingsman (franchise),sent_7c5979ff401a,False," The first volume of the series was originally known simply as The Secret Service and was rebranded to tie-in with the The comic series is set in Mark Millar's shared universe, the ""Millarverse""; with the celebrity kidnappings taking place in ""Kingsman"" Vol.",0.8,Sentence
Brooklyn Grange,sent_7c6dc83062c9,False," The group took out loans, contributed their own money and found community investors to fund the project.",0.8,Sentence
Charles Fraser-Smith,sent_7d397204653e,False," Prior to the war, Fraser-Smith had worked as a missionary in North Africa.",0.8,Sentence
Karakum Canal,sent_7d69c13f80f3,False," Unfortunately, the primitive construction of the canal allows almost 50 percent of the water to escape en route, creating lakes and ponds along the canal, and a rise in groundwater leading to widespread soil salinization problems.",0.8,Sentence
Pound Ridge massacre,sent_7dcc3302b3a6,True, More casualties were suffered in this attack than in any other single incident in the war.,0.8,Sentence
On Chesil Beach (film),sent_7dd585624827,False, It stars Saoirse Ronan and Billy Howle.,0.8,Sentence
Universal Soldier (franchise),sent_7dd74f99ab70,False,The Universal Soldier franchise is a series of science fiction action films.,0.8,Sentence
Eagle Aviation France,sent_7e0fd8a58f52,False,"Eagle Aviation France was a charter airline based in Saint-Nazaire, France.",0.8,Sentence
"Little America, Wyoming",sent_7e62ca3219ad,False," Its developer, Robert Earl Holding, died on April 19, 2013, with a personal net worth of over $3 billion.",0.8,Sentence
Here Not There,sent_7e66be9f738f,False, It was released in 1993 on Warner Bros.,0.8,Sentence
Ogony,sent_7f78d53fa9b3,False, It lies approximately 25 km east of Maków Mazowiecki and 87 km north of Warsaw.,0.8,Sentence
2016 Aircel Chennai Open – Doubles,sent_7f7b87c404bb,False,"Lu Yen-hsun and Jonathan Marray were the defending champions, but Lu chose not to compete this year and Marray chose to compete in Brisbane instead.",0.8,Sentence
Cedar Ridge High School (Texas),sent_7f8b505c2eb8,False, Grade eleven was added in 2011-2012 and grade twelve in 2012-2013.,0.8,Sentence
Jamie Brown (composer),sent_7f8dd991e74c,False," Musically, he is predominantly interested in vocal music, particularly for the stage, and influences range from Judith Weir and Benjamin Britten to Björk, Sigur Rós and folk music from around the world.",0.8,Sentence
Czarna Dąbrówka,sent_7fbf9341172d,False,"Czarna Dąbrówka (German: ""Schwarz Damerkow"" ; Kashubian: ""Czôrnô Dąbrówka"" ) is a village in Bytów County, Pomeranian Voivodeship, in northern Poland.",0.8,Sentence
Randy Romero,sent_7fcb9678d4ad,False," The 1978 movie ""Casey's Shadow"" is based on Lloyd Romero and his family.",0.8,Sentence
Tommy's Honour,sent_7fd3295bd9fb,True," The film is directed by Jason Connery, and the father and son are portrayed by Peter Mullan and Jack Lowden.",0.8,Sentence
"Lloyd Kenyon, 1st Baron Kenyon",sent_7fe3084a5fc5,False," Rather than going to university he instead worked as a clerk to an attorney, joining the Middle Temple in 1750 and being called to the Bar in 1756.",0.8,Sentence
Eddy Arnold,sent_7fe8d47d1791,False,"Richard Edward ""Eddy"" Arnold (May 15, 1918 – May 8, 2008) was an American country music singer who performed for six decades.",0.8,Sentence
Beauty and the Beast (1991 soundtrack),sent_801896c546aa,False,"Beauty and the Beast: Original Motion Picture Soundtrack is the official soundtrack album to the 1991 Disney animated feature film, ""Beauty and the Beast"".",0.8,Sentence
Eagle Aviation France,sent_8034204ce502,True, Its wet lease operations were based in Paris at Charles de Gaulle Airport.,0.8,Sentence
Art Laboe,sent_80377884e5ec,True,"Art Laboe (born Arthur Egnoian on August 7, 1925) is an Armenian American disc jockey, songwriter, record producer, and radio station owner, generally credited with coining the term ""Oldies But Goodies"".",0.8,Sentence
The Day Before I Met You,sent_806f8c886ab5,False, It was released on 13 February 2015 as the album's sixth overall single and the second single from the platinum edition.,0.8,Sentence
Beautiful Disease,sent_80ef0118c1f6,False,Beautiful Disease was to be the second solo album released by then ex-Guns N' Roses's bassist Duff McKagan in 1999.,0.8,Sentence
Juan Martín del Potro career statistics,sent_81038376ec04,False,"This is a list of the main career statistics of Argentine professional tennis player, Juan Martín del Potro.",0.8,Sentence
Northern Nevada 3A Region,sent_812348df8b3b,False, There are currently 9 member schools in the Northern 3A league for the 2010-2011 school year.,0.8,Sentence
Crazy in Love,sent_8139714f71b1,False, Its lyrics describe a romantic obsession that causes the protagonist to act out of character.,0.8,Sentence
Jimmie Rodgers (pop singer),sent_8147651ddb6d,False," Rodgers had a brief run of mainstream popularity in the late 1950s with a string of crossover singles that ranked highly on the ""Billboard Pop Singles"", ""Hot Country and Western Sides"" and ""Hot Rhythm and Blues Sides"" charts; in the 1960s, Rodgers had more modest successes with adult contemporary music.",0.8,Sentence
Yeardley Smith,sent_815bd7963ed2,False," She is best known for her long-running role as Lisa Simpson on the animated television series ""The Simpsons"".",0.8,Sentence
The X-Files Season 11 (comics),sent_815c41ef8fb7,False," Chris Carter, who created the television series, is the Executive Producer of the comic book series, while the issues are written by Joe Harris and illustrated by Matthew Dow Smith and Jordie Bellaire.",0.8,Sentence
A Night at the Chinese Opera,sent_81bcd0c84958,False," Aside from an earlier opera for children, this was Weir's first full-scale opera, written on commission from the BBC for performance by Kent Opera.",0.8,Sentence
Suicide Squad (soundtrack),sent_81ed12a8a8a6,False," It received mixed to positive reviews by critics, and the Collector's Edition received a Grammy Award nomination for Best Compilation Soundtrack for Visual Media at the 2017 ceremony.",0.8,Sentence
Running Man Brothers,sent_821e26b335b5,False, The group is composed of cast members Kim Jong-kook and Haha and was formed in 2014.,0.8,Sentence
Branko Tomović,sent_8252592f489a,False, He was also seen opposite Brad Pitt and Logan Lerman in David Ayer's WWII drama Fury.,0.8,Sentence
Pietro Germi,sent_82a0ae75d2b5,False," Germi was born in Genoa, Liguria, to a lower-middle-class family.",0.8,Sentence
Conestoga (convention),sent_840ba2d5589b,False," Featured programming included a writers track, an art show, a dealer room, a masquerade, and a play put on by the Penguin Playhouse Troupe.",0.8,Sentence
Berber orthography,sent_840e3f74e078,False,Berber orthography is the writing system(s) used to transcribe the Berber languages.,0.8,Sentence
Albert Campbell (singer),sent_841bddf341fb,False,"Albert Charles Campbell (August 19, 1872 – January 25, 1947) was an American popular music singer who recorded between the late 1890s and the 1920s.",0.8,Sentence
The Day Before I Met You,sent_8469450c30dd,False," ""The Day Before I Met You"" is a pop love song which features an acoustic guitar riff and ""very low pitched"" vocals in its verses.",0.8,Sentence
Kevin McKidd,sent_849d2486b6f5,False," He also provides the voice of John ""Soap"" MacTavish in the video games """" and """".",0.8,Sentence
Eddy Arnold,sent_84ba36e42ac4,False," He was a Nashville sound (country/popular music) innovator of the late 1950s, and scored 147 songs on the ""Billboard"" country music charts, second only to George Jones.",0.8,Sentence
Bobby (2006 film),sent_84ecc378fe9b,False,"Bobby is a 2006 American drama film written and directed by Emilio Estevez, and starring an ensemble cast featuring Harry Belafonte, Joy Bryant, Nick Cannon, Laurence Fishburne, Spencer Garrett, Helen Hunt, Anthony Hopkins, Ashton Kutcher, Shia LaBeouf, Lindsay Lohan, William H. Macy, Demi Moore, Martin Sheen, Christian Slater, Sharon Stone, Elijah Wood and Estevez himself.",0.8,Sentence
Juan Martín del Potro career statistics,sent_85167984cf9c,False," He was also the runner-up at the 2009 ATP World Tour Finals, a semi-finalist at the 2009 French Open and 2013 Wimbledon Championships, a quarterfinalist at the Australian Open in 2009 and 2012, a bronze medalist at the 2012 London Olympics, and a silver medalist at the 2016 Rio Olympics.",0.8,Sentence
"St. John's College High School, Belize",sent_853fe8b5c3c1,False,"St. John's College High School is a high school for boys situated in Belize City, Belize.",0.8,Sentence
Pownall Hall,sent_8560c4ada8f7,False, As of 2011 the building is in use as a school.,0.8,Sentence
"Fort Greene, Brooklyn",sent_85c2494cf40c,False,Fort Greene is a neighborhood in the New York City borough of Brooklyn.,0.8,Sentence
Curmudgeons (film),sent_87021ec5990e,False,"Curmudgeons is a 2016 American comedy short film directed, produced by, and starring Danny DeVito.",0.8,Sentence
Victorious: Music from the Hit TV Show,sent_8718720fe884,False,"Victorious: the debut soundtrack for the Nickelodeon TV series ""Victorious"".",0.8,Sentence
Berber languages,sent_87571ee67587,False,"The Berber languages, also known as Berber or the Amazigh languages (Berber name: ""Tamaziɣt"", ""Tamazight""; Neo-Tifinagh: ⵜⴰⵎⴰⵣⵉⵖⵜ, Tuareg Tifinagh: ⵜⴰⵎⴰⵣⵉⵗⵜ, ⵝⴰⵎⴰⵣⵉⵗⵝ , ] , ] ), are a family of similar and closely related languages and dialects spoken by the Berbers indigenous to North Africa.",0.8,Sentence
Divorce Italian Style,sent_87631a375a65,False," The screenplay was written by Ennio De Concini, Pietro Germi, Alfredo Giannetti, and Agenore Incrocci; based on the novel ""Un delitto d'onore"" (""Honour Killing"") by Giovanni Arpino.",0.8,Sentence
Tell It to the Bees,sent_87e3df1407e2,False,Tell It to the Bees is an upcoming British drama film directed by Annabel Jankel.,0.8,Sentence
"Patrick Henry High School (Ashland, Virginia)",sent_87fa4f0607ab,False," Also in 1969, a new junior high school was built, and Patrick Henry opened that school year as a senior high school serving students in grades ten through twelve.",0.8,Sentence
Branko Tomović,sent_88132e4499ae,False, The British Filmmakers Alliance honoured him as Best International Actor for his role and he was also chosen as a Rising Star by Icon Magazine.,0.8,Sentence
George Gershwin,sent_8847a374ffa7,True,"George Jacob Gershwin ( ; September 26, 1898 July 11, 1937) was an American composer and pianist.",0.8,Sentence
Ask (The Smiths song),sent_887b6134becf,False, Its multiple guitar parts and complex production led to disagreements regarding its final mix.,0.8,Sentence
Northern Lights Audio,sent_889d9ce2e117,True, The BBC and Cavalcade audiobook was first recorded in 2002,0.8,Sentence
Taipei,sent_88cb0b365681,False," Formerly known as Taipeh-fu during the Qing era and Taihoku under Japanese rule, Taipei became the capital of Taiwan Province as part of the Republic of China in 1945 and has been the capital of the ROC since 1949, when the Kuomintang lost the mainland to the Communists in the Chinese Civil War.",0.8,Sentence
Kennedy Compound,sent_894ea34f833f,False,"The Kennedy Compound consists of three houses on six acres (24,000 m²) of waterfront property on Cape Cod along Nantucket Sound in Hyannis Port, Massachusetts, United States.",0.8,Sentence
Broadway Love,sent_896660cd3ff6,False,Broadway Love is a 1918 American silent romance film directed by Ida May Park and starring Lon Chaney.,0.8,Sentence
Kissed It,sent_899771d46926,True," The song was released digitally on May 24, 2010 in the United States and features the musicians of Velvet Revolver and Guns N' Roses, Slash, Duff McKagan and Matt Sorum.",0.8,Sentence
Sporobolus compositus,sent_89a53ca47b5e,False," Sporobolus asper, the composite dropseed or tall dropseed, is a native North American prairie grass growing from two to four feet tall.",0.8,Sentence
